movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
904,26163,5.0,1371718080,1,1954,Mystery,Thriller,"",3845,4.25,0.77,714,910,665,924,608,15,1984,14.99,4.00,0.80,Crime,Drama,Comedy,Thriller,Adventure
47,26163,4.0,1399210445,1,1995,Mystery,Thriller,"",9335,4.06,0.87,215,904,714,910,665,17,1983,16.12,4.03,0.80,Drama,Crime,Thriller,Comedy,Mystery
903,29708,3.0,1412441165,0,1958,Drama,Mystery,Romance,3051,4.13,0.81,541,904,527,"","",6,1978,14.88,3.08,1.53,Thriller,Action,Sci-Fi,Mystery,War
905,3640,5.0,1413243242,1,1934,Comedy,Romance,"",924,4.13,0.79,745,203,"","","",3,1994,0.58,3.50,1.50,Comedy,Children,Animation,"",""
595,3640,4.0,1413243729,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,905,745,203,"","",6,1968,29.73,2.83,1.97,Comedy,Romance,Children,Animation,""
923,614,3.5,1419567201,1,1941,Drama,Mystery,"",3926,4.13,0.96,965,588,837,911,838,100,1988,14.96,3.27,0.95,Drama,Comedy,Thriller,Romance,Mystery
596,614,3.5,1422168783,1,1940,Animation,Children,Fantasy,2765,3.53,0.99,17,923,965,588,837,100,1988,15.14,3.28,0.95,Drama,Comedy,Thriller,Romance,Mystery
24,9895,2.0,1256090318,0,1995,Drama,Sci-Fi,"",1737,3.17,1.05,785,"","","","",5,1994,1.41,2.70,1.25,Comedy,"","","",""
32,9895,4.5,1256090559,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,785,"","","","",6,1994,1.33,2.58,1.16,Comedy,"","","",""
780,9895,2.5,1256092576,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,593,318,750,924,32,14,1989,10.18,3.39,1.27,Sci-Fi,Thriller,Crime,Drama,Comedy
608,9895,4.0,1262320172,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,541,745,296,527,110,28,1990,8.12,3.64,1.15,Thriller,Drama,Comedy,Crime,War
532,9963,4.0,1325756337,1,1994,Comedy,Crime,Horror,1372,3.07,1.06,413,327,"","","",2,1994,0.71,4.00,0.00,Comedy,Action,Sci-Fi,"",""
69,9963,4.5,1325756467,1,1995,Comedy,"","",917,3.56,1.03,532,413,327,"","",3,1994,0.58,4.00,0.00,Comedy,Action,Sci-Fi,Horror,Crime
648,10724,2.5,1384706477,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,17,356,293,47,110,15,1993,4.64,3.37,0.64,Drama,Thriller,Crime,Action,Comedy
380,10724,2.0,1384706483,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,17,356,293,47,110,16,1993,4.54,3.31,0.66,Drama,Thriller,Crime,Action,Comedy
493,10724,3.0,1384707114,0,1993,Action,Crime,Drama,765,3.63,0.93,555,288,364,17,356,28,1993,3.48,3.11,0.71,Drama,Thriller,Crime,Action,Comedy
720,10724,3.0,1385425132,0,1996,Adventure,Animation,Comedy,1803,4.05,1.04,6,32,527,50,858,35,1993,4.85,3.20,0.72,Thriller,Drama,Crime,Action,Mystery
551,11204,5.0,1351388765,1,1993,Animation,Children,Fantasy,4460,3.71,0.97,904,745,595,588,480,15,1980,20.47,3.23,1.12,Children,Animation,Adventure,Comedy,Musical
318,11664,4.5,1336517760,1,1994,Crime,Drama,"",13826,4.45,0.72,480,593,356,296,"",15,1986,18.75,2.67,0.98,Thriller,Crime,Drama,Comedy,Action
589,11664,4.0,1336517777,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,1,150,457,110,260,21,1988,16.24,3.10,1.11,Drama,Thriller,Adventure,Action,Crime
736,11664,3.0,1336518009,0,1996,Action,Adventure,Romance,6990,3.18,1.02,153,165,595,364,858,40,1990,12.40,3.44,0.99,Thriller,Adventure,Action,Drama,Crime
367,11664,2.5,1336518026,0,1994,Action,Comedy,Crime,7577,3.16,1.00,153,165,595,364,858,43,1990,12.00,3.38,0.97,Thriller,Adventure,Action,Drama,Crime
349,11664,3.5,1336518045,1,1994,Action,Crime,Drama,6309,3.64,0.81,733,153,165,595,364,47,1990,11.52,3.35,0.94,Thriller,Adventure,Action,Drama,Crime
34,11664,3.0,1336518048,0,1995,Children,Drama,"",7042,3.63,1.11,349,733,153,165,595,48,1990,11.41,3.35,0.93,Thriller,Action,Adventure,Drama,Crime
10,11664,3.0,1336518069,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,349,733,153,165,595,49,1990,11.31,3.35,0.93,Thriller,Action,Adventure,Drama,Crime
587,11664,3.0,1336518099,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,349,733,153,165,595,50,1990,11.20,3.34,0.92,Thriller,Action,Adventure,Drama,Crime
293,11664,4.0,1336518214,1,1994,Action,Crime,Drama,5587,4.06,0.81,21,6,161,454,586,64,1991,9.99,3.34,0.84,Thriller,Drama,Action,Adventure,Crime
288,11664,4.0,1336518219,1,1994,Action,Crime,Thriller,5165,3.24,1.18,293,21,6,161,454,65,1991,9.92,3.35,0.84,Thriller,Drama,Action,Crime,Adventure
19,11664,3.0,1336518311,0,1995,Comedy,"","",4501,2.62,1.16,778,36,919,25,288,72,1991,11.33,3.36,0.81,Thriller,Drama,Crime,Action,Adventure
410,11664,2.5,1336518430,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,551,778,36,919,25,75,1991,11.12,3.35,0.79,Thriller,Drama,Crime,Action,Adventure
70,11664,3.0,1336519269,0,1996,Action,Comedy,Horror,2831,3.24,1.08,555,553,16,474,551,96,1991,9.91,3.30,0.75,Thriller,Drama,Crime,Action,Adventure
47,12324,5.0,1300872229,1,1995,Mystery,Thriller,"",9335,4.06,0.87,778,296,481,"","",7,1994,0.95,3.71,0.95,Drama,Thriller,Crime,Comedy,""
356,12324,5.0,1300954533,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,480,593,293,50,47,12,1994,1.28,4.25,0.97,Thriller,Crime,Drama,Action,Mystery
588,12324,5.0,1300954839,1,1992,Adventure,Animation,Children,8980,3.67,0.92,380,592,589,318,110,22,1993,3.94,4.18,0.96,Thriller,Crime,Drama,Action,Comedy
231,12324,3.0,1300955322,0,1994,Adventure,Comedy,"",7051,2.93,1.21,500,165,648,377,588,29,1993,3.55,4.24,0.95,Thriller,Action,Crime,Drama,Comedy
223,12324,4.0,1301689453,1,1994,Comedy,"","",5102,3.86,0.97,344,454,16,903,97,42,1992,6.77,4.21,0.92,Thriller,Crime,Drama,Action,Comedy
292,12324,5.0,1301705397,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,223,344,454,16,903,44,1992,6.63,4.18,0.92,Thriller,Crime,Drama,Action,Comedy
2,12324,3.0,1301705641,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,339,185,586,292,223,52,1992,6.17,4.13,0.93,Thriller,Action,Crime,Drama,Comedy
858,1433,4.0,1293569003,1,1972,Crime,Drama,"",8996,4.35,0.86,50,296,750,318,"",9,1991,10.22,2.94,1.67,Crime,Thriller,Drama,Comedy,Mystery
480,1433,3.5,1312674587,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,908,457,316,858,50,14,1988,12.80,3.29,1.42,Thriller,Crime,Drama,Action,Adventure
293,1433,4.0,1313246148,1,1994,Action,Crime,Drama,5587,4.06,0.81,866,170,70,924,902,30,1987,14.40,3.55,1.06,Thriller,Action,Drama,Crime,Adventure
50,19284,3.5,1407849596,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,858,318,"","","",2,1983,15.56,4.25,1.06,Crime,Drama,"","",""
527,19284,3.5,1407849603,1,1993,Drama,War,"",11017,4.30,0.83,50,858,318,"","",3,1987,13.00,4.00,0.87,Crime,Drama,Thriller,Mystery,""
733,19284,4.5,1407859838,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,590,356,47,293,541,9,1989,7.87,4.11,0.55,Drama,Thriller,Crime,Action,Mystery
235,19310,3.0,1280355942,0,1994,Comedy,Drama,"",3605,3.64,0.96,474,912,10,932,952,97,1987,14.79,3.77,0.63,Comedy,Drama,Romance,Action,Thriller
441,24112,3.5,1329163671,1,1993,Comedy,"","",1775,3.69,0.97,778,930,409,509,589,100,1990,11.94,2.92,1.16,Drama,Thriller,Crime,Romance,Action
260,24770,4.5,1301881285,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,529,"","","","",4,1994,1.41,3.00,0.41,Drama,"","","",""
919,24770,4.5,1301881387,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,260,529,"","","",5,1990,7.70,3.30,0.76,Action,Sci-Fi,Adventure,Drama,""
593,24770,4.0,1302128794,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,750,318,858,919,260,9,1980,19.35,3.89,0.93,Drama,Adventure,Crime,Action,Sci-Fi
318,26793,5.0,1308197141,1,1994,Crime,Drama,"",13826,4.45,0.72,296,147,"","","",6,1994,1.94,3.08,1.36,Drama,Thriller,Crime,Comedy,""
586,26793,3.5,1308197572,1,1990,Children,Comedy,"",6155,3.09,1.00,47,50,260,356,318,11,1992,5.41,3.64,1.19,Drama,Thriller,Crime,Mystery,Comedy
150,26793,3.5,1308199826,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,293,104,2,778,586,26,1990,13.19,3.13,1.10,Drama,Crime,Comedy,Thriller,Action
32,29225,5.0,1297599241,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,562,319,671,"","",4,1994,0.96,3.88,0.85,Comedy,Drama,Sci-Fi,Thriller,""
413,29225,3.0,1297599390,0,1994,Comedy,"","",1338,2.82,0.97,32,562,319,671,"",5,1994,0.84,4.10,0.89,Comedy,Sci-Fi,Thriller,Drama,Mystery
750,29225,5.0,1297600171,1,1964,Comedy,War,"",5151,4.24,0.88,909,680,32,562,319,9,1987,14.28,3.89,1.08,Drama,Comedy,Sci-Fi,Thriller,Romance
910,29717,0.5,1320994632,0,1959,Comedy,Crime,"",2410,4.09,0.86,"","","","","",3,1996,0.00,0.50,0.00,"","","","",""
261,29717,0.5,1320994637,0,1994,Drama,"","",2233,3.63,0.95,"","","","","",4,1986,18.50,0.50,0.00,"","","","",""
902,29717,1.5,1320994668,0,1961,Drama,Romance,"",2112,3.85,0.92,585,"","","","",11,1984,17.25,0.82,1.06,Comedy,"","","",""
930,5230,3.0,1265701184,0,1946,Film-Noir,Romance,Thriller,1120,4.19,0.74,858,480,"","","",5,1990,10.17,3.10,0.65,Action,Sci-Fi,Thriller,Adventure,Crime
16,7296,4.0,1392229813,1,1995,Crime,Drama,"",3846,3.81,0.85,431,750,223,111,778,21,1988,10.04,4.38,1.05,Drama,Crime,Thriller,Comedy,Sci-Fi
858,7350,2.5,1390168421,0,1972,Crime,Drama,"",8996,4.35,0.86,364,497,41,724,593,10,1990,9.44,3.95,1.09,Drama,Thriller,Horror,Crime,War
356,7350,2.5,1390168976,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,364,497,41,724,593,12,1989,10.28,3.75,1.10,Drama,Thriller,Horror,Crime,War
597,8020,5.0,1265761983,1,1990,Comedy,Romance,"",7314,3.41,0.98,531,"","","","",2,1971,30.41,2.50,2.12,Children,Drama,"","",""
497,8020,4.0,1265762093,1,1993,Comedy,Romance,"",3047,3.88,0.91,597,531,"","","",3,1977,24.01,3.33,2.08,Romance,Children,Drama,Comedy,""
318,8020,1.5,1265762373,0,1994,Crime,Drama,"",13826,4.45,0.72,247,497,597,531,"",5,1984,19.07,3.70,1.57,Romance,Drama,Comedy,Crime,Children
48,8020,5.0,1265762722,1,1995,Animation,Children,Drama,2834,2.94,1.06,218,27,158,247,497,9,1988,14.63,3.67,1.44,Drama,Children,Comedy,Romance,Adventure
126,8020,1.0,1265763057,0,1994,Adventure,Children,Fantasy,293,2.25,1.13,364,48,218,27,158,11,1989,13.29,3.86,1.36,Drama,Children,Romance,Comedy,Adventure
587,8020,4.0,1265763857,1,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,364,48,218,27,158,12,1990,12.73,3.62,1.54,Drama,Children,Romance,Comedy,Adventure
608,8299,3.5,1320711313,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,588,593,47,293,50,8,1990,8.55,4.81,0.26,Thriller,Crime,Children,Animation,Mystery
830,12536,5.0,1398011185,1,1996,Comedy,"","",1484,3.05,1.07,107,720,455,899,"",4,1984,21.55,4.50,0.41,Adventure,Comedy,Musical,Children,Romance
260,1453,4.0,1337667946,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,589,924,19,481,235,53,1988,13.88,3.70,0.59,Drama,Thriller,Comedy,Crime,Mystery
306,14842,4.5,1287906629,1,1994,Drama,"","",1537,4.07,0.92,965,307,914,913,953,7,1966,26.89,3.36,0.99,Drama,Romance,Mystery,Thriller,Musical
899,16129,4.5,1329078203,1,1952,Comedy,Musical,Romance,2221,4.08,0.95,750,923,909,50,527,15,1960,19.86,4.53,0.52,Drama,Romance,Mystery,Thriller,Comedy
300,16129,4.0,1329078561,1,1994,Drama,"","",4445,3.68,0.82,608,949,296,899,750,19,1963,20.85,4.50,0.47,Drama,Romance,Comedy,Thriller,Mystery
222,16261,4.0,1303610375,1,1995,Drama,Romance,"",1283,3.50,0.87,180,345,653,34,296,14,1991,9.89,3.57,0.70,Comedy,Drama,Action,Thriller,Romance
597,16261,3.5,1303610633,1,1990,Comedy,Romance,"",7314,3.41,0.98,222,180,345,653,34,15,1992,9.56,3.60,0.69,Drama,Comedy,Romance,Action,Thriller
353,16261,5.0,1303610879,1,1994,Action,Crime,Fantasy,3640,3.50,1.00,590,597,222,180,345,20,1992,8.29,3.48,0.66,Drama,Comedy,Romance,Action,Thriller
10,16261,3.5,1303618928,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,223,480,107,551,541,30,1992,7.06,3.65,1.01,Comedy,Drama,Action,Thriller,Romance
780,16261,3.0,1303619553,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,543,10,223,480,107,33,1992,6.74,3.65,0.98,Comedy,Thriller,Action,Romance,Drama
31,16712,5.0,1292358963,1,1995,Drama,"","",2033,3.28,0.94,805,802,953,"","",3,1979,28.87,3.67,0.29,Drama,Romance,Thriller,Fantasy,""
260,17184,3.0,1313605520,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,110,318,480,593,364,6,1993,1.37,4.50,0.63,Drama,Action,Thriller,Adventure,Crime
1,17184,5.0,1313605540,1,1995,Adventure,Animation,Children,10759,3.91,0.89,589,150,457,356,110,11,1991,5.10,4.45,0.72,Drama,Action,Thriller,Adventure,Sci-Fi
592,17184,3.0,1313605543,0,1989,Action,Crime,Thriller,10028,3.40,0.84,1,589,150,457,356,12,1992,4.94,4.50,0.71,Drama,Adventure,Action,Thriller,Comedy
380,17184,4.5,1313605562,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,527,590,780,1,589,16,1992,4.46,4.34,0.75,Drama,Adventure,Action,Thriller,Sci-Fi
648,17184,4.0,1313605601,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,47,377,608,588,380,22,1992,3.95,4.27,0.86,Thriller,Adventure,Drama,Action,Comedy
595,17184,5.0,1313618874,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,648,47,377,608,588,23,1992,3.92,4.26,0.84,Thriller,Adventure,Drama,Action,Comedy
592,18297,3.5,1303598591,1,1989,Action,Crime,Thriller,10028,3.40,0.84,588,145,172,555,"",9,1988,18.03,2.78,1.35,Thriller,Action,Crime,Comedy,Sci-Fi
153,18297,3.0,1303598608,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,592,588,145,172,555,10,1988,17.01,2.85,1.29,Thriller,Action,Crime,Comedy,Sci-Fi
420,18297,3.5,1303598934,1,1994,Action,Comedy,Crime,3164,2.74,0.98,592,588,145,172,555,11,1988,16.27,2.86,1.23,Thriller,Action,Crime,Comedy,Sci-Fi
353,18297,5.0,1303600995,1,1994,Action,Crime,Fantasy,3640,3.50,1.00,349,16,431,95,110,19,1990,12.64,3.29,1.13,Action,Thriller,Crime,Drama,Comedy
858,19566,5.0,1424098123,1,1972,Crime,Drama,"",8996,4.35,0.86,50,318,"","","",2,1994,0.71,4.25,0.35,Crime,Thriller,Mystery,Drama,""
296,19566,5.0,1424098289,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,260,858,50,318,"",4,1984,11.73,4.62,0.48,Crime,Drama,Action,Sci-Fi,Thriller
788,19566,2.5,1424174980,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,364,32,47,648,293,16,1990,7.90,4.50,0.48,Thriller,Crime,Drama,Action,Adventure
783,19566,5.0,1424286797,1,1996,Animation,Children,Drama,2215,3.25,1.09,150,10,364,32,47,20,1991,7.24,4.25,0.72,Thriller,Drama,Crime,Action,Adventure
588,19566,5.0,1424640547,1,1992,Adventure,Animation,Children,8980,3.67,0.92,239,457,596,594,595,29,1987,15.41,4.41,0.67,Thriller,Drama,Children,Animation,Action
13,19566,5.0,1424640569,1,1995,Adventure,Animation,Children,318,3.19,1.01,588,239,457,596,594,30,1987,15.16,4.43,0.67,Thriller,Drama,Children,Animation,Adventure
914,21354,5.0,1381722423,1,1964,Comedy,Drama,Musical,2155,3.91,0.96,471,"","","","",2,1995,1.41,4.00,1.41,Comedy,"","","",""
858,21354,4.5,1381722554,1,1972,Crime,Drama,"",8996,4.35,0.86,318,914,471,"","",7,1990,11.69,3.71,1.25,Drama,Comedy,Romance,Musical,Crime
480,23394,3.5,1264603519,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,10,858,70,608,235,18,1990,10.41,4.00,1.08,Comedy,Drama,Thriller,Action,Adventure
318,23795,4.5,1304963364,1,1994,Crime,Drama,"",13826,4.45,0.72,527,24,431,"","",3,1993,1.15,4.33,0.29,Drama,Sci-Fi,Crime,War,""
858,24018,4.0,1280505783,1,1972,Crime,Drama,"",8996,4.35,0.86,318,597,"","","",2,1992,2.83,4.50,0.00,Romance,Crime,Drama,Comedy,""
593,28137,5.0,1392776250,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,527,858,318,954,"",6,1980,22.23,3.83,0.75,Drama,Crime,War,"",""
953,28137,4.0,1392776442,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,110,608,593,527,858,9,1985,18.81,4.06,0.73,Drama,Crime,Thriller,War,Action
318,29273,5.0,1396935261,1,1994,Crime,Drama,"",13826,4.45,0.72,293,47,296,374,"",4,1994,0.50,4.00,0.41,Thriller,Crime,Drama,Comedy,Action
527,29273,5.0,1396935269,1,1993,Drama,War,"",11017,4.30,0.83,318,293,47,296,374,5,1994,0.45,4.20,0.57,Thriller,Crime,Drama,Comedy,Action
223,4968,3.0,1361223240,0,1994,Comedy,"","",5102,3.86,0.97,293,593,276,514,6,51,1994,1.73,3.28,0.80,Thriller,Action,Drama,Adventure,Crime
368,4968,3.0,1361223437,0,1994,Adventure,Comedy,Western,3756,3.39,0.89,16,786,442,104,474,61,1994,1.67,3.27,0.77,Thriller,Action,Drama,Adventure,Comedy
435,4968,1.0,1361223653,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,163,832,553,353,266,69,1994,1.60,3.30,0.74,Thriller,Action,Drama,Adventure,Crime
628,4968,4.0,1361223899,1,1996,Crime,Drama,Mystery,2458,3.74,0.83,376,70,145,805,802,77,1994,1.58,3.28,0.76,Thriller,Action,Drama,Crime,Comedy
9,4968,3.0,1361394431,0,1995,Action,"","",852,3.00,0.97,539,377,586,170,180,100,1994,1.56,3.23,0.78,Thriller,Action,Drama,Comedy,Crime
357,4968,3.0,1364521689,0,1994,Comedy,Romance,"",6126,3.63,0.94,608,356,296,11,517,100,1994,1.31,3.13,0.75,Thriller,Drama,Action,Comedy,Romance
464,4968,2.5,1364524088,0,1993,Action,Adventure,Crime,696,2.92,0.96,493,86,69,428,280,100,1994,5.69,3.06,0.69,Drama,Action,Thriller,Comedy,Crime
908,5040,0.5,1367295611,0,1959,Action,Adventure,Mystery,3429,4.23,0.74,527,50,858,318,355,16,1982,19.30,2.75,1.70,Crime,Fantasy,Drama,Comedy,Adventure
665,6777,5.0,1314107713,1,1995,Comedy,Drama,War,236,3.96,1.06,296,16,260,593,778,7,1991,6.60,4.21,0.57,Crime,Drama,Thriller,Comedy,Action
1,7593,5.0,1365447500,1,1995,Adventure,Animation,Children,10759,3.91,0.89,356,861,"","","",2,1993,1.41,4.00,0.71,Comedy,Action,Romance,Thriller,Crime
95,9562,4.0,1252002115,1,1996,Action,Adventure,Thriller,4791,3.10,0.95,158,370,832,305,104,100,1991,11.68,3.90,0.69,Comedy,Thriller,Drama,Action,Crime
315,9562,3.5,1252002199,1,1994,Action,Drama,Thriller,2376,2.90,0.99,910,95,158,370,832,100,1990,12.11,3.94,0.63,Comedy,Thriller,Drama,Action,Crime
524,11760,4.0,1342742117,1,1993,Drama,"","",1697,3.54,0.95,105,555,"","","",4,1994,0.96,3.38,0.85,Romance,Thriller,Crime,Drama,""
589,11760,3.5,1342743229,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,150,296,923,913,260,13,1984,19.86,4.27,0.81,Drama,Thriller,Crime,Adventure,Mystery
597,11760,3.5,1342743336,1,1990,Comedy,Romance,"",7314,3.41,0.98,367,858,608,380,592,19,1986,17.03,4.16,0.75,Drama,Crime,Thriller,Action,Comedy
10,11760,4.0,1342743365,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,349,597,367,858,608,21,1986,16.27,4.12,0.72,Drama,Crime,Thriller,Action,Comedy
5,12312,4.0,1362794894,1,1995,Comedy,"","",2629,3.06,0.98,832,555,"","","",4,1994,1.29,2.75,1.44,Thriller,Crime,"","",""
596,13972,3.5,1297912149,1,1940,Animation,Children,Fantasy,2765,3.53,0.99,543,"","","","",3,1994,1.15,2.17,1.26,Thriller,Romance,Comedy,"",""
551,14343,4.5,1391193290,1,1993,Animation,Children,Fantasy,4460,3.71,0.97,29,318,147,"","",9,1994,0.93,2.78,1.09,Drama,Sci-Fi,Adventure,Mystery,Fantasy
26,15550,3.5,1271104693,1,1995,Drama,"","",581,3.63,0.94,"","","","","",2,1995,0.71,1.25,1.06,"","","","",""
110,15550,3.5,1271105077,1,1995,Action,Drama,War,11637,4.04,0.97,260,593,356,296,97,9,1992,5.89,3.56,1.59,Drama,Crime,Thriller,Comedy,Action
589,15550,5.0,1271105144,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,592,150,457,110,260,13,1992,5.03,3.58,1.30,Drama,Thriller,Crime,Action,Adventure
595,15550,3.5,1271105430,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,364,165,858,47,648,28,1992,5.41,3.77,1.25,Thriller,Drama,Action,Crime,Adventure
778,15550,5.0,1271803155,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,454,253,587,367,231,44,1992,4.45,3.34,1.49,Drama,Thriller,Action,Crime,Comedy
337,15550,4.0,1334479458,1,1993,Drama,"","",3889,3.76,0.86,32,778,454,253,587,46,1992,4.39,3.39,1.48,Drama,Thriller,Crime,Comedy,Action
912,16605,4.5,1284988942,1,1942,Drama,Romance,"",5256,4.27,0.85,"","","","","",5,1989,10.99,2.00,0.94,"","","","",""
905,16899,5.0,1377453346,1,1934,Comedy,Romance,"",924,4.13,0.79,260,858,527,342,"",5,1986,10.65,4.00,1.06,Drama,Action,Sci-Fi,Adventure,Crime
50,20577,5.0,1424197788,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,318,589,110,"","",4,1989,8.34,3.50,1.47,Action,Drama,Sci-Fi,Crime,War
593,22943,4.0,1267475944,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,608,913,"","",3,1977,31.19,4.83,0.29,Thriller,Crime,Drama,Comedy,Mystery
780,22943,0.5,1267475979,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,260,593,296,608,913,9,1985,17.66,3.39,1.54,Thriller,Crime,Drama,Comedy,Action
318,24186,5.0,1262875055,1,1994,Crime,Drama,"",13826,4.45,0.72,480,356,296,589,32,8,1993,1.46,3.25,1.16,Sci-Fi,Thriller,Drama,Action,Comedy
608,24186,3.0,1262875123,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,588,527,380,592,150,19,1993,1.87,3.45,1.20,Drama,Action,Thriller,Adventure,Comedy
208,24186,2.5,1262875242,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,292,733,316,364,165,28,1993,1.76,3.30,1.20,Action,Drama,Thriller,Adventure,Sci-Fi
223,24186,4.0,1262875345,1,1994,Comedy,"","",5102,3.86,0.97,293,6,95,541,292,35,1993,2.62,3.26,1.18,Action,Thriller,Drama,Adventure,Sci-Fi
778,24186,3.5,1262875381,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,223,293,6,95,541,37,1993,2.55,3.23,1.19,Action,Thriller,Drama,Adventure,Sci-Fi
173,24186,3.5,1262875619,1,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,509,778,223,293,6,40,1993,2.49,3.26,1.17,Action,Thriller,Drama,Adventure,Crime
480,26497,2.5,1334428641,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,593,356,296,135,"",5,1993,1.82,4.10,1.34,Comedy,Thriller,Crime,Drama,Romance
858,26497,4.5,1377617853,1,1972,Crime,Drama,"",8996,4.35,0.86,344,589,431,474,223,15,1993,1.55,4.00,1.00,Comedy,Thriller,Crime,Drama,Action
163,26497,3.5,1377940902,1,1995,Action,Romance,Western,3058,3.44,0.94,858,344,589,431,474,16,1991,5.49,4.03,0.97,Crime,Drama,Comedy,Thriller,Action
231,26497,4.5,1378146028,1,1994,Adventure,Comedy,"",7051,2.93,1.21,780,592,714,319,750,26,1990,7.84,4.10,0.85,Drama,Thriller,Crime,Comedy,Action
213,26497,4.5,1379350208,1,1994,Drama,"","",392,4.03,0.99,110,337,70,760,18,44,1991,8.01,4.14,0.70,Drama,Comedy,Thriller,Action,Crime
2,26497,2.0,1427538819,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,95,586,175,608,318,51,1991,7.52,4.12,0.70,Drama,Comedy,Thriller,Action,Crime
474,3625,4.0,1288574549,1,1993,Action,Thriller,"",4106,3.72,0.75,507,931,933,929,965,41,1973,22.39,3.82,0.91,Drama,Thriller,Romance,Crime,Mystery
926,3625,3.0,1288574791,0,1950,Drama,"","",1076,4.21,0.83,593,300,474,507,931,44,1975,22.13,3.82,0.88,Drama,Thriller,Romance,Crime,Mystery
915,3625,3.5,1288575372,1,1954,Comedy,Romance,"",1155,3.88,0.89,970,969,913,590,938,60,1971,22.55,3.87,0.87,Drama,Romance,Thriller,Crime,Comedy
608,3625,4.5,1288576979,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,923,953,915,970,969,63,1970,22.64,3.87,0.87,Drama,Romance,Thriller,Comedy,Crime
260,3625,5.0,1288577261,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,608,923,953,915,970,64,1970,22.69,3.88,0.86,Drama,Romance,Thriller,Comedy,Crime
494,3625,3.5,1288577332,1,1996,Action,Adventure,Thriller,2592,3.37,0.92,457,541,260,608,923,67,1971,22.39,3.91,0.87,Drama,Thriller,Romance,Comedy,Crime
924,3625,5.0,1288577575,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,750,494,457,541,260,69,1971,22.28,3.91,0.85,Drama,Thriller,Romance,Comedy,Crime
508,3625,4.0,1288584022,1,1993,Drama,"","",4185,3.83,0.87,955,951,190,318,253,94,1974,21.97,3.86,0.85,Drama,Thriller,Romance,Comedy,Crime
