movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
296,28594,5.0,1426626932,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,47,593,50,318,"",4,1993,1.89,5.00,0.00,Crime,Thriller,Mystery,Drama,Horror
256,29223,3.0,1204791700,0,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,277,44,168,"","",4,1981,27.34,3.62,0.63,Action,Drama,Romance,Adventure,Fantasy
367,29223,4.0,1233182588,1,1994,Action,Comedy,Crime,7577,3.16,1.00,316,736,364,153,595,25,1989,12.37,4.16,0.67,Drama,Adventure,Action,Thriller,Crime
586,29223,4.0,1233182682,1,1990,Children,Comedy,"",6155,3.09,1.00,587,367,316,736,364,27,1989,11.92,4.17,0.65,Drama,Action,Adventure,Thriller,Crime
594,29223,4.0,1238189298,1,1937,Animation,Children,Drama,3902,3.61,0.97,111,377,780,508,586,32,1989,11.29,4.16,0.60,Drama,Thriller,Action,Adventure,Crime
316,29752,4.0,1287157563,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,318,165,32,260,839,8,1992,6.41,4.38,0.69,Action,Thriller,Sci-Fi,Crime,Comedy
858,29752,4.0,1289507584,1,1972,Crime,Drama,"",8996,4.35,0.86,316,318,165,32,260,9,1992,6.01,4.33,0.66,Action,Sci-Fi,Thriller,Adventure,Crime
608,3106,4.0,1275486809,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,750,356,318,456,296,8,1984,15.62,4.44,0.73,Drama,Comedy,Crime,Thriller,War
593,3106,3.5,1275487010,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,47,260,293,527,608,13,1986,13.24,4.42,0.61,Drama,Comedy,Crime,Thriller,War
32,3106,3.5,1275487023,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,593,47,260,293,527,14,1987,12.77,4.36,0.63,Drama,Crime,Thriller,Comedy,War
316,3106,3.5,1275487381,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,778,32,593,47,260,17,1988,11.86,4.12,0.91,Drama,Crime,Thriller,Comedy,War
597,3106,3.5,1275487615,1,1990,Comedy,Romance,"",7314,3.41,0.98,589,648,457,380,110,25,1989,10.08,3.98,0.88,Drama,Thriller,Comedy,Crime,Action
172,3106,3.5,1275901161,1,1995,Action,Sci-Fi,Thriller,2722,2.70,1.03,208,454,924,292,597,34,1990,9.62,3.72,0.98,Drama,Thriller,Action,Comedy,Adventure
508,3106,5.0,1276512704,1,1993,Drama,"","",4185,3.83,0.87,531,350,802,2,76,46,1991,8.49,3.58,1.01,Drama,Thriller,Action,Comedy,Sci-Fi
367,3548,0.5,1316118610,0,1994,Action,Comedy,Crime,7577,3.16,1.00,527,110,318,260,223,16,1993,4.47,3.34,0.83,Drama,Comedy,Crime,Action,War
150,3548,3.5,1319074698,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,736,10,527,110,318,22,1992,6.01,3.20,0.95,Drama,Action,Comedy,Thriller,Adventure
541,4392,3.0,1215988063,0,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,253,592,364,553,356,12,1992,5.16,3.96,0.75,Drama,Action,Adventure,Crime,Romance
1,4392,3.5,1215988506,1,1995,Adventure,Animation,Children,10759,3.91,0.89,150,480,593,329,953,22,1990,10.82,3.80,0.72,Drama,Adventure,Thriller,Action,Crime
32,4392,4.0,1215988527,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,588,380,1,150,480,26,1990,10.06,3.77,0.68,Drama,Adventure,Thriller,Comedy,Action
648,4392,3.0,1215988541,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,50,377,32,588,380,30,1991,9.44,3.77,0.72,Drama,Thriller,Adventure,Action,Comedy
165,4392,5.0,1215988568,1,1995,Action,Crime,Thriller,7392,3.50,0.89,47,50,377,32,588,32,1991,9.19,3.78,0.74,Drama,Thriller,Adventure,Action,Comedy
508,4392,4.0,1215988946,1,1993,Drama,"","",4185,3.83,0.87,410,778,2,293,919,55,1991,10.39,3.79,0.70,Thriller,Drama,Comedy,Adventure,Action
314,4562,4.0,1299159429,1,1994,Children,Drama,Fantasy,946,3.85,0.92,954,135,"","","",2,1967,40.31,4.25,0.35,Comedy,Drama,"","",""
150,4562,4.5,1299162434,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,1,780,356,480,588,11,1988,16.58,4.27,0.47,Drama,Adventure,Comedy,Children,Fantasy
736,4562,3.0,1299162689,0,1996,Action,Adventure,Romance,6990,3.18,1.02,589,377,231,733,32,19,1990,12.66,4.18,0.48,Adventure,Drama,Comedy,Action,Thriller
329,4562,3.5,1299162837,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,608,589,377,231,733,21,1991,12.11,4.14,0.53,Drama,Adventure,Comedy,Thriller,Action
260,4562,5.0,1299162930,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,364,587,329,608,589,24,1991,11.33,4.12,0.52,Drama,Adventure,Comedy,Thriller,Children
593,4562,3.5,1377003479,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,3,953,440,235,923,44,1986,16.78,3.97,0.73,Drama,Adventure,Thriller,Action,Comedy
541,5130,3.5,1386701362,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,858,50,307,306,"",10,1987,14.76,3.35,0.53,Drama,Crime,Mystery,Thriller,""
2,5130,3.0,1401638926,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,588,648,541,858,50,22,1990,10.49,3.09,0.55,Drama,Thriller,Crime,Mystery,Action
780,5130,2.5,1401640465,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,589,480,296,260,588,32,1990,9.16,3.09,0.57,Thriller,Action,Drama,Sci-Fi,Adventure
47,5130,4.5,1401640495,1,1995,Mystery,Thriller,"",9335,4.06,0.87,32,589,480,296,260,34,1991,8.95,3.10,0.59,Thriller,Action,Sci-Fi,Drama,Adventure
153,5130,3.0,1401640662,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,866,47,32,589,480,37,1991,8.65,3.18,0.65,Thriller,Drama,Action,Sci-Fi,Crime
508,5130,2.5,1401789361,0,1993,Drama,"","",4185,3.83,0.87,231,866,47,32,589,45,1991,8.26,3.10,0.63,Thriller,Drama,Action,Sci-Fi,Adventure
110,5600,5.0,1234895193,1,1995,Action,Drama,War,11637,4.04,0.97,593,356,858,50,296,10,1991,7.10,3.15,1.51,Drama,Crime,Thriller,Comedy,Mystery
32,5600,3.0,1234895220,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,527,592,457,110,593,16,1992,5.72,3.28,1.28,Drama,Crime,Thriller,War,Comedy
588,5600,3.0,1234895269,0,1992,Adventure,Animation,Children,8980,3.67,0.92,590,527,592,457,110,22,1991,5.98,3.23,1.14,Drama,Crime,Thriller,War,Comedy
648,5600,3.5,1234895384,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,590,527,592,457,110,24,1991,5.73,3.21,1.09,Drama,Crime,Thriller,War,Comedy
44,7370,3.0,1135881785,0,1995,Action,Adventure,Fantasy,2293,2.64,1.10,914,36,996,22,760,100,1992,9.64,2.90,0.80,Drama,Action,Comedy,Thriller,Romance
175,7370,3.0,1135882590,0,1995,Drama,"","",1043,3.50,1.10,481,914,36,996,22,100,1992,9.65,2.77,0.74,Drama,Comedy,Action,Thriller,War
522,7370,2.5,1146136406,0,1992,Action,Drama,"",271,3.57,0.89,589,481,914,36,996,100,1992,9.66,2.71,0.75,Drama,Action,Thriller,Comedy,Romance
315,7612,2.5,1277338907,0,1994,Action,Drama,Thriller,2376,2.90,0.99,805,172,163,"","",8,1994,1.31,2.75,1.20,Action,Thriller,Romance,Western,Sci-Fi
913,7612,3.0,1277338914,0,1941,Film-Noir,Mystery,"",2720,4.17,0.83,805,172,163,"","",9,1994,1.24,2.72,1.12,Action,Thriller,Romance,Western,Sci-Fi
261,964,4.0,1274648916,1,1994,Drama,"","",2233,3.63,0.95,243,661,783,616,48,17,1987,16.04,3.56,0.70,Children,Animation,Musical,Adventure,Fantasy
17,964,4.0,1331600068,1,1995,Drama,Romance,"",4556,3.97,0.94,780,592,261,243,661,20,1988,14.89,3.65,0.69,Children,Animation,Musical,Adventure,Drama
260,964,5.0,1375753215,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,165,648,589,17,780,24,1989,13.73,3.77,0.69,Children,Animation,Musical,Adventure,Drama
16,9878,4.5,1347597614,1,1995,Crime,Drama,"",3846,3.81,0.85,858,318,968,216,661,6,1986,12.86,4.00,1.00,Crime,Drama,Adventure,Animation,Children
457,9878,5.0,1377918380,1,1993,Thriller,"","",10736,3.97,0.78,150,110,480,356,593,13,1990,9.20,4.19,0.83,Drama,Crime,Adventure,Thriller,Comedy
608,9878,5.0,1377918409,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,32,590,780,457,150,17,1991,8.16,4.24,0.75,Drama,Thriller,Adventure,Sci-Fi,Crime
318,10807,5.0,1303222007,1,1994,Crime,Drama,"",13826,4.45,0.72,858,588,32,954,"",7,1979,21.12,3.43,1.30,Drama,Mystery,Sci-Fi,Thriller,Adventure
745,10807,4.0,1303223858,1,1995,Animation,Children,Comedy,2625,4.16,0.91,260,527,923,912,750,13,1974,22.08,4.12,1.21,Drama,Mystery,Sci-Fi,Adventure,Comedy
293,10807,5.0,1303223921,1,1994,Action,Crime,Drama,5587,4.06,0.81,745,260,527,923,912,15,1976,21.19,4.03,1.16,Drama,Comedy,Mystery,Sci-Fi,Adventure
356,11083,3.0,1159745413,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,593,497,750,"","",3,1982,16.20,3.83,0.29,Comedy,War,Romance,Crime,Horror
260,11083,4.0,1159745899,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,592,318,593,497,750,9,1989,9.75,3.50,0.75,Crime,Comedy,Thriller,War,Romance
50,11083,4.0,1159746909,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,471,223,29,110,260,14,1990,8.83,3.75,0.73,Comedy,Crime,Drama,Action,War
345,12438,3.0,1351389006,0,1994,Comedy,Drama,"",2263,3.66,1.00,923,104,608,410,223,13,1985,19.28,4.35,0.80,Comedy,Crime,Drama,Thriller,Mystery
32,12438,3.5,1351389641,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,527,589,924,342,923,22,1987,15.66,3.84,1.11,Comedy,Drama,Crime,Thriller,Mystery
457,12729,5.0,1161758640,1,1993,Thriller,"","",10736,3.97,0.78,356,1,318,858,32,19,1992,6.42,3.92,0.73,Crime,Thriller,Drama,Action,Mystery
597,12729,3.5,1161759755,1,1990,Comedy,Romance,"",7314,3.41,0.98,733,364,316,349,153,41,1992,5.57,3.90,0.73,Thriller,Action,Crime,Drama,Adventure
357,12729,4.0,1161759792,1,1994,Comedy,Romance,"",6126,3.63,0.94,539,587,292,10,367,50,1992,5.10,3.87,0.75,Thriller,Action,Drama,Crime,Comedy
539,13369,3.5,1248118747,1,1993,Comedy,Drama,Romance,6177,3.50,0.97,500,780,671,303,"",4,1995,1.41,3.75,0.50,Action,Thriller,Comedy,Sci-Fi,Western
88,13457,2.0,1194364645,0,1996,Comedy,"","",1021,3.09,1.00,"","","","","",4,1994,1.00,1.38,0.63,"","","","",""
733,13457,3.0,1194372783,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,344,"","","","",9,1994,0.88,2.28,1.06,Comedy,"","","",""
593,14235,5.0,1129691579,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,541,293,913,296,260,15,1983,17.04,4.07,1.12,Action,Crime,Thriller,Comedy,Drama
920,14354,5.0,1158590307,1,1939,Drama,Romance,War,3103,3.82,1.10,923,337,235,750,"",7,1981,21.13,3.00,1.50,Drama,Comedy,War,Mystery,""
7,14354,4.5,1158590312,1,1995,Comedy,Romance,"",2812,3.36,0.96,920,923,337,235,750,8,1976,24.74,3.25,1.56,Drama,Comedy,War,Mystery,Romance
296,14477,5.0,1290123003,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,858,50,318,527,"",7,1991,8.41,4.00,1.12,Drama,Crime,War,Mystery,Thriller
110,14477,4.0,1290123020,1,1995,Action,Drama,War,11637,4.04,0.97,480,593,356,296,858,11,1991,6.63,4.27,0.96,Drama,Crime,Thriller,War,Comedy
19,15616,1.0,1138593394,0,1995,Comedy,"","",4501,2.62,1.16,"","","","","",2,1993,0.00,1.75,1.77,"","","","",""
368,15616,2.0,1138593428,0,1994,Adventure,Comedy,Western,3756,3.39,0.89,"","","","","",5,1994,1.41,1.60,0.96,"","","","",""
908,15616,2.5,1138593927,0,1959,Action,Adventure,Mystery,3429,4.23,0.74,778,457,508,"","",13,1993,2.06,2.19,1.01,Drama,Thriller,Comedy,Crime,""
365,15616,2.0,1138595907,0,1993,Drama,"","",395,3.10,0.96,50,778,457,508,"",25,1990,11.02,2.12,0.90,Drama,Thriller,Crime,Comedy,Mystery
520,15616,1.0,1138597965,0,1993,Comedy,"","",3147,3.04,1.05,593,50,778,457,508,31,1991,9.96,2.05,0.91,Thriller,Crime,Drama,Comedy,Mystery
260,15616,4.0,1138623047,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,527,750,356,296,593,62,1989,12.16,2.08,0.95,Drama,Thriller,Comedy,Crime,War
788,15616,1.0,1138623504,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,260,527,750,356,296,65,1989,12.00,2.10,0.96,Drama,Thriller,Comedy,Crime,War
741,15616,4.5,1138630862,1,1995,Animation,Sci-Fi,"",1542,3.93,0.91,47,260,527,750,356,82,1990,12.26,2.04,0.94,Drama,Thriller,Comedy,Crime,War
420,15616,0.5,1138631043,0,1994,Action,Comedy,Crime,3164,2.74,0.98,475,741,47,260,527,90,1990,11.77,2.04,0.97,Drama,Thriller,Comedy,Crime,War
434,15616,2.0,1138643000,0,1993,Action,Adventure,Thriller,5380,3.06,0.92,32,253,293,475,741,100,1990,12.38,2.02,0.97,Drama,Thriller,Crime,Comedy,Mystery
455,15616,0.5,1138643192,0,1993,Adventure,Children,Drama,1800,2.62,1.03,32,253,293,475,741,100,1991,11.27,1.98,0.97,Thriller,Drama,Crime,Mystery,Comedy
533,15616,1.5,1138643198,0,1994,Action,Adventure,Fantasy,812,2.93,0.92,32,253,293,475,741,100,1991,11.26,1.95,0.98,Thriller,Drama,Crime,Mystery,Comedy
953,15616,2.0,1138698638,0,1946,Drama,Fantasy,Romance,3081,4.04,0.99,589,32,253,293,475,100,1991,11.24,1.97,0.99,Drama,Thriller,Sci-Fi,Crime,Comedy
145,15616,1.5,1138795652,0,1995,Action,Comedy,Crime,2561,3.25,0.98,589,32,253,293,475,100,1990,12.10,1.97,0.99,Drama,Thriller,Sci-Fi,Crime,Comedy
802,15616,2.0,1138801829,0,1996,Drama,Romance,"",2710,3.46,0.97,589,32,253,293,475,100,1990,12.11,1.97,0.99,Drama,Thriller,Sci-Fi,Crime,Comedy
435,15616,1.0,1138918004,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,589,32,253,293,475,100,1990,12.12,1.98,0.97,Drama,Thriller,Sci-Fi,Comedy,War
608,15616,3.0,1154944258,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,480,589,32,253,293,100,1991,10.67,1.88,0.95,Sci-Fi,Drama,Action,Thriller,Adventure
904,15616,3.5,1154944841,1,1954,Mystery,Thriller,"",3845,4.25,0.77,480,589,32,253,293,100,1992,10.02,1.85,0.94,Sci-Fi,Drama,Action,Thriller,Adventure
588,15616,2.0,1168657961,0,1992,Adventure,Animation,Children,8980,3.67,0.92,971,904,480,589,32,100,1991,10.62,1.83,0.97,Drama,Sci-Fi,Thriller,Action,Mystery
288,15616,2.0,1181627614,0,1994,Action,Crime,Thriller,5165,3.24,1.18,971,904,480,589,32,100,1991,10.61,1.82,0.96,Drama,Sci-Fi,Thriller,Action,Mystery
567,15616,3.0,1231463042,0,1993,Comedy,Drama,"",87,3.52,0.88,307,858,541,165,318,100,1991,10.72,1.94,1.06,Thriller,Drama,Sci-Fi,Action,Crime
912,15616,4.0,1318110988,1,1942,Drama,Romance,"",5256,4.27,0.85,924,596,594,307,858,100,1989,14.24,2.00,1.08,Drama,Sci-Fi,Thriller,Action,Crime
50,16615,4.5,1384555151,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,858,318,805,236,168,7,1991,8.78,3.71,0.27,Crime,Drama,Action,Thriller,Romance
474,16615,3.5,1384555513,1,1993,Action,Thriller,"",4106,3.72,0.75,750,912,904,50,858,11,1981,20.05,3.91,0.38,Crime,Drama,Thriller,Action,Romance
110,16615,4.0,1384555664,1,1995,Action,Drama,War,11637,4.04,0.97,150,457,589,6,508,19,1986,16.10,3.84,0.37,Drama,Thriller,Action,Crime,Romance
590,16796,5.0,1426367748,1,1990,Adventure,Drama,Western,9497,3.72,0.97,356,541,733,110,527,6,1989,7.97,4.83,0.26,Action,Drama,War,Adventure,Sci-Fi
31,16842,2.5,1314049415,0,1995,Drama,"","",2033,3.28,0.94,168,"","","","",2,1994,0.71,3.00,1.41,Action,Drama,Romance,"",""
339,17758,4.0,1144036011,1,1995,Comedy,Romance,"",5030,3.52,0.92,39,587,539,231,736,17,1992,5.53,4.24,0.56,Comedy,Drama,Romance,Adventure,Thriller
508,17758,4.0,1144036153,1,1993,Drama,"","",4185,3.83,0.87,440,11,586,339,39,21,1992,5.04,4.24,0.54,Comedy,Romance,Drama,Adventure,Thriller
318,18260,5.0,1225249499,1,1994,Crime,Drama,"",13826,4.45,0.72,107,671,180,"","",4,1995,0.58,3.50,1.35,Comedy,Romance,Sci-Fi,Adventure,Children
593,18260,4.0,1225328204,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,480,356,296,663,69,18,1993,4.25,4.03,0.78,Comedy,Sci-Fi,Adventure,Children,Crime
260,18359,3.0,1378201893,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,665,912,920,905,356,13,1967,24.95,4.35,0.43,Drama,Romance,War,Comedy,Musical
594,18359,3.5,1378201905,1,1937,Animation,Children,Drama,3902,3.61,0.97,665,912,920,905,356,14,1967,24.12,4.25,0.55,Drama,Romance,War,Comedy,Musical
915,18359,4.0,1387803066,1,1954,Comedy,Romance,"",1155,3.88,0.89,296,588,595,364,594,35,1980,21.01,3.34,0.98,Drama,Comedy,Romance,Musical,War
913,1877,2.0,1416685680,0,1941,Film-Noir,Mystery,"",2720,4.17,0.83,260,527,50,"","",5,1986,10.85,3.30,0.27,Crime,Mystery,Thriller,Drama,War
745,1877,0.5,1416853739,0,1995,Animation,Children,Comedy,2625,4.16,0.91,905,910,260,527,50,9,1968,23.31,3.22,0.57,Crime,Comedy,Mystery,Thriller,Drama
963,18900,3.5,1355859329,1,1949,Musical,"","",120,3.66,0.96,923,899,714,599,296,24,1973,22.29,4.79,0.49,Drama,Thriller,Mystery,Romance,Comedy
32,18900,5.0,1369736025,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,589,260,101,778,912,32,1974,21.81,4.75,0.51,Drama,Thriller,Mystery,Crime,Romance
150,1906,4.0,1345502356,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,356,745,720,475,914,8,1990,10.80,3.62,0.64,Comedy,Drama,Romance,Animation,Musical
955,1906,4.0,1345502890,1,1938,Comedy,Romance,"",1004,4.07,0.91,272,527,150,356,745,11,1991,9.18,3.82,0.64,Drama,Comedy,Romance,Adventure,Animation
912,1906,4.0,1345507493,1,1942,Drama,Romance,"",5256,4.27,0.85,923,588,592,1,260,36,1988,14.37,3.81,0.68,Drama,Comedy,Adventure,Animation,Romance
586,1906,3.0,1345508783,0,1990,Children,Comedy,"",6155,3.09,1.00,324,153,364,648,50,55,1986,16.51,3.70,0.75,Drama,Comedy,Adventure,Thriller,Romance
349,1906,3.0,1345510384,0,1994,Action,Crime,Drama,6309,3.64,0.81,202,324,153,364,648,57,1987,16.26,3.68,0.74,Drama,Comedy,Adventure,Romance,Thriller
587,1906,3.5,1345539183,1,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,500,316,34,202,324,67,1988,15.17,3.57,0.79,Drama,Comedy,Adventure,Romance,Action
292,1906,4.0,1345539216,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,253,541,587,500,316,71,1988,14.78,3.57,0.77,Drama,Comedy,Adventure,Thriller,Romance
2,1906,3.0,1345539362,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,62,919,293,161,454,79,1988,15.20,3.58,0.74,Drama,Comedy,Thriller,Adventure,Action
410,1906,2.5,1345539496,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,440,62,919,293,161,82,1988,14.97,3.56,0.76,Drama,Comedy,Thriller,Adventure,Action
11,1906,5.0,1345539510,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,440,62,919,293,161,83,1988,14.88,3.55,0.76,Drama,Comedy,Thriller,Adventure,Action
337,1906,4.0,1355575774,1,1993,Drama,"","",3889,3.76,0.86,70,107,370,520,553,98,1987,15.60,3.57,0.74,Drama,Comedy,Adventure,Action,Thriller
165,19461,5.0,1138179560,1,1995,Action,Crime,Thriller,7392,3.50,0.89,648,780,380,150,592,16,1994,1.88,3.94,0.60,Thriller,Drama,Crime,Action,Adventure
344,19461,2.0,1138179585,0,1994,Comedy,"","",8273,2.98,1.11,165,648,780,380,150,17,1994,1.83,4.00,0.64,Thriller,Crime,Drama,Action,Adventure
2,19461,4.0,1138179931,1,1995,Adventure,Children,Fantasy,4853,3.21,0.96,293,440,586,185,434,33,1993,1.78,3.61,0.88,Thriller,Action,Crime,Drama,Comedy
919,19574,4.0,1145027148,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,111,300,912,"","",3,1970,26.41,4.17,0.76,Drama,Romance,Crime,Thriller,""
474,19574,3.5,1145027180,1,1993,Action,Thriller,"",4106,3.72,0.75,11,919,111,300,912,5,1969,27.29,4.10,0.55,Drama,Romance,Crime,Thriller,Adventure
50,19574,4.5,1145028116,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,39,110,339,454,592,13,1979,24.20,3.88,0.62,Drama,Romance,Thriller,Comedy,Action
922,19574,4.5,1145737351,1,1950,Drama,Film-Noir,Romance,1397,4.26,0.79,930,750,858,920,926,27,1969,23.03,4.17,0.55,Drama,Romance,Thriller,Comedy,Action
165,19574,4.5,1211581336,1,1995,Action,Crime,Thriller,7392,3.50,0.89,648,780,590,480,593,49,1974,23.36,4.14,0.46,Drama,Romance,Thriller,Comedy,Mystery
902,19574,3.5,1214243061,1,1961,Drama,Romance,"",2112,3.85,0.92,52,628,345,529,515,75,1980,21.42,4.00,0.49,Drama,Romance,Thriller,Comedy,Action
910,19574,4.0,1214243481,1,1959,Comedy,Crime,"",2410,4.09,0.86,969,902,52,628,345,77,1979,21.50,3.99,0.48,Drama,Romance,Thriller,Comedy,Adventure
224,19574,3.5,1214328347,1,1995,Comedy,Drama,Romance,1882,3.46,0.93,914,246,910,969,902,80,1979,21.35,3.99,0.47,Drama,Romance,Thriller,Comedy,Adventure
348,19574,3.5,1214329117,1,1994,Comedy,"","",1744,3.72,0.89,899,277,224,914,246,84,1979,21.24,3.97,0.48,Drama,Romance,Comedy,Thriller,Adventure
540,19574,2.5,1214448109,0,1993,Thriller,"","",1094,2.75,0.94,361,534,748,916,994,100,1983,19.07,3.86,0.49,Drama,Romance,Comedy,Thriller,Action
427,19574,1.5,1214689331,0,1993,Drama,Mystery,Romance,736,2.60,1.15,940,281,955,909,477,100,1982,19.60,3.81,0.48,Drama,Romance,Comedy,Thriller,Action
2,22374,3.0,1318105271,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,253,39,919,16,902,21,1984,18.86,3.98,0.90,Drama,Comedy,Romance,Crime,Children
541,22460,3.5,1321926338,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,319,170,"","","",3,1995,1.00,3.50,0.87,Thriller,Action,Adventure,Crime,Comedy
296,22460,1.5,1321926406,0,1994,Comedy,Crime,Drama,14616,4.17,0.98,750,541,319,170,"",5,1986,13.65,3.80,0.91,Thriller,Action,Comedy,Adventure,Crime
150,22460,3.0,1321939589,0,1995,Adventure,Drama,IMAX,10324,3.86,0.86,471,318,745,750,541,13,1989,9.64,3.23,1.24,Comedy,Thriller,Action,Crime,Drama
527,22590,2.5,1319428116,0,1993,Drama,War,"",11017,4.30,0.83,849,"","","","",8,1986,16.13,2.25,1.36,Action,Adventure,Sci-Fi,Thriller,""
417,22590,4.0,1319429354,1,1994,Comedy,Romance,"",732,3.51,0.95,912,296,260,480,555,20,1987,15.15,3.42,1.45,Thriller,Action,Sci-Fi,Crime,Adventure
899,23207,3.0,1401068681,0,1952,Comedy,Musical,Romance,2221,4.08,0.95,919,953,905,147,954,6,1953,23.75,4.17,0.82,Drama,Romance,Fantasy,Comedy,Adventure
50,23207,5.0,1401069462,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,47,527,858,288,736,17,1973,23.36,4.26,0.71,Drama,Thriller,Comedy,Romance,Crime
608,23207,5.0,1401069818,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,593,50,47,527,858,19,1975,22.90,4.34,0.71,Drama,Thriller,Crime,Comedy,Romance
223,23207,5.0,1401071808,1,1994,Comedy,"","",5102,3.86,0.97,778,318,150,16,551,29,1979,21.14,4.36,0.63,Drama,Crime,Thriller,Comedy,Romance
215,23207,4.5,1401075124,1,1995,Drama,Romance,"",1169,3.80,0.96,912,541,928,25,628,46,1982,20.06,4.32,0.61,Drama,Thriller,Crime,Action,Comedy
296,24814,4.5,1182848196,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,356,110,589,260,783,13,1992,5.06,2.85,0.83,Drama,Action,Romance,Sci-Fi,War
480,24814,3.0,1182848281,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,592,296,356,110,589,15,1992,4.79,3.03,0.92,Drama,Action,Romance,Sci-Fi,War
32,24814,3.0,1182848381,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,593,588,592,296,356,20,1992,4.24,3.08,0.83,Drama,Action,Comedy,Crime,Thriller
364,24814,3.5,1182848665,1,1994,Adventure,Animation,Children,8464,3.78,0.93,457,1,593,588,592,27,1993,3.75,3.11,0.74,Drama,Action,Comedy,Thriller,Animation
608,24814,3.5,1182848860,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,595,50,364,457,1,31,1993,3.56,3.16,0.78,Animation,Children,Drama,Thriller,Musical
367,24814,4.0,1182849074,1,1994,Action,Comedy,Crime,7577,3.16,1.00,527,47,733,608,595,35,1993,3.42,3.26,0.79,Thriller,Drama,Animation,Children,Action
349,24814,3.5,1182849098,1,1994,Action,Crime,Drama,6309,3.64,0.81,367,527,47,733,608,37,1993,3.32,3.26,0.79,Thriller,Drama,Action,Comedy,Crime
454,24814,4.0,1182849340,1,1993,Drama,Thriller,"",5500,3.51,0.81,253,597,349,367,527,42,1993,3.18,3.25,0.77,Drama,Thriller,Action,Comedy,Crime
442,24814,1.5,1182856851,0,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,293,21,6,924,539,58,1993,4.37,3.17,0.85,Thriller,Drama,Action,Crime,Comedy
597,25101,1.5,1130343802,0,1990,Comedy,Romance,"",7314,3.41,0.98,431,175,229,147,428,100,1990,14.14,2.88,1.46,Drama,Thriller,Romance,Comedy,Crime
